annee,mois,Région,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe
2021,9,Bourgogne et Franche-Comté,05-14 ans,53.280054102499996,0.0,93.6329588025
2021,9,Bourgogne et Franche-Comté,15-64 ans,124.09266806425,55.2590439835,410.72225228
2021,9,Bourgogne et Franche-Comté,65 ans ou plus,18.2764030075,27.044297374750002,112.1076233175
2021,9,Bourgogne et Franche-Comté,Tous âges,79.0390498915,35.22488403575,257.578529645
2021,9,Bretagne,00-04 ans,0.0,0.0,107.99136069
2021,9,Bretagne,05-14 ans,11.927480916,0.0,367.19788295999996
2021,9,Bretagne,15-64 ans,19.697404436750002,0.0,481.36149853
2021,9,Bretagne,65 ans ou plus,0.0,0.0,0.0
2021,9,Bretagne,Tous âges,12.2201061589,0.0,349.56341670825
2021,9,Centre-Val de Loire,00-04 ans,30.3030303025,0.0,57.07762557
2021,9,Centre-Val de Loire,05-14 ans,160.189487235,0.0,0.0
2021,9,Centre-Val de Loire,15-64 ans,124.0698142825,103.6410380175,186.65377238000002
2021,9,Centre-Val de Loire,65 ans ou plus,26.22247788575,24.8015873015,0.0
2021,9,Centre-Val de Loire,Tous âges,97.74189892725,50.11919297675,133.5363577275
2021,9,Corse,00-04 ans,0.0,0.0,0.0
2021,9,Corse,05-14 ans,0.0,0.0,0.0
2021,9,Corse,15-64 ans,55.328541523,116.8224299075,74.96251874
2021,9,Corse,65 ans ou plus,0.0,0.0,0.0
2021,9,Corse,Tous âges,32.84975139025,48.2625482625,40.61738424
2021,9,Grand Est,00-04 ans,15.1414498275,0.0,0.0
2021,9,Grand Est,05-14 ans,55.85465773575,100.401606425,280.206485945
2021,9,Grand Est,15-64 ans,47.511768948500006,0.0,264.70803874750004
2021,9,Grand Est,65 ans ou plus,12.36712181575,17.8443968595,37.65060241
2021,9,Grand Est,Tous âges,36.48700407625,13.24119372525,185.15186140075
2021,9,Guadeloupe,00-04 ans,0.0,0.0,
2021,9,Guadeloupe,05-14 ans,0.0,0.0,
2021,9,Guadeloupe,15-64 ans,0.0,0.0,
2021,9,Guadeloupe,65 ans ou plus,93.28358209,0.0,
2021,9,Guadeloupe,Tous âges,21.701388889,0.0,
2021,9,Guyane,00-04 ans,160.8156943725,0.0,
2021,9,Guyane,05-14 ans,293.10226962,0.0,
2021,9,Guyane,15-64 ans,170.06802721124998,181.15942029,
2021,9,Guyane,65 ans ou plus,0.0,0.0,
2021,9,Guyane,Tous âges,164.195307551,101.62601626,
2021,9,Hauts-de-France,00-04 ans,23.04694349475,0.0,127.5460837735
2021,9,Hauts-de-France,05-14 ans,17.57675181625,95.05703422,220.37782211500001
2021,9,Hauts-de-France,15-64 ans,77.9374354375,50.70705499975,415.9713872125
2021,9,Hauts-de-France,65 ans ou plus,9.281040339250001,0.0,44.7227191425
2021,9,Hauts-de-France,Tous âges,50.6760707805,27.3439897915,312.49699723000003
2021,9,Martinique,00-04 ans,,,0.0
2021,9,Martinique,05-14 ans,,,0.0
2021,9,Martinique,15-64 ans,,,0.0
2021,9,Martinique,65 ans ou plus,,,0.0
2021,9,Martinique,Tous âges,,,0.0
2021,9,Mayotte,00-04 ans,0.0,0.0,
2021,9,Mayotte,05-14 ans,547.42517605,1562.5,
2021,9,Mayotte,15-64 ans,415.46209440250004,757.575757575,
2021,9,Mayotte,65 ans ou plus,0.0,0.0,
2021,9,Mayotte,Tous âges,327.485839605,482.3747680975,
2021,9,Normandie,00-04 ans,37.012513904,0.0,0.0
2021,9,Normandie,05-14 ans,48.16796699125,0.0,185.885794995
2021,9,Normandie,15-64 ans,86.23195562999999,35.0093219365,318.36974975249996
2021,9,Normandie,65 ans ou plus,42.0387165905,61.88967541925,55.432372505
2021,9,Normandie,Tous âges,66.7926742315,44.48425621625,219.46002490749999
2021,9,Nouvelle Aquitaine,00-04 ans,207.638403895,206.423410845,62.916769008749995
2021,9,Nouvelle Aquitaine,05-14 ans,93.49281360250001,0.0,538.1936447025
2021,9,Nouvelle Aquitaine,15-64 ans,51.41981092725,26.8275904315,886.433335425
2021,9,Nouvelle Aquitaine,65 ans ou plus,15.701226539499999,26.798469638,37.4139395565
2021,9,Nouvelle Aquitaine,Tous âges,59.66500071825,34.82466843275,603.62170642
2021,9,Occitanie,00-04 ans,38.701759455,0.0,127.03970948749999
2021,9,Occitanie,05-14 ans,74.5296131835,0.0,143.2291666675
2021,9,Occitanie,15-64 ans,56.10737105575,21.9618055555,756.3497488875
2021,9,Occitanie,65 ans ou plus,27.1469024085,26.5595542645,372.5201120425
2021,9,Occitanie,Tous âges,49.92302299975,22.0446321705,533.5708352300001
2021,9,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021,9,Pays de la Loire,05-14 ans,15.06024096375,0.0,217.181071645
2021,9,Pays de la Loire,15-64 ans,32.703442067750004,18.0375180375,227.9392739315
2021,9,Pays de la Loire,65 ans ou plus,13.278417240749999,16.27604166675,0.0
2021,9,Pays de la Loire,Tous âges,22.963284247,15.48240677,148.61891317275
2021,9,Provence-Alpes-Côte d'Azur,00-04 ans,42.3693580345,0.0,437.89958114
2021,9,Provence-Alpes-Côte d'Azur,05-14 ans,39.1994921875,0.0,485.13453367249997
2021,9,Provence-Alpes-Côte d'Azur,15-64 ans,28.5174702615,9.63762528925,851.93410402
2021,9,Provence-Alpes-Côte d'Azur,65 ans ou plus,3.55871886125,7.8914141415,184.350645775
2021,9,Provence-Alpes-Côte d'Azur,Tous âges,25.3853540995,7.698790097,620.8366580100001
2021,9,Réunion,00-04 ans,284.9263425825,238.095238095,
2021,9,Réunion,05-14 ans,217.1205073275,0.0,
2021,9,Réunion,15-64 ans,40.73955789975,0.0,
2021,9,Réunion,65 ans ou plus,39.1849529775,77.8816199375,
2021,9,Réunion,Tous âges,98.57473163725001,57.996459092500004,
2021,9,Île-de-France,00-04 ans,39.452426675,0.0,362.014372555
2021,9,Île-de-France,05-14 ans,52.1865747835,0.0,519.796444405
2021,9,Île-de-France,15-64 ans,156.782884763,37.304612262250004,656.7048876475
2021,9,Île-de-France,65 ans ou plus,22.910662916499998,0.0,218.529720535
2021,9,Île-de-France,Tous âges,104.2678665425,15.4601770785,525.8774408775
2021,10,Auvergne et Rhône-Alpes,00-04 ans,50.11328756625,0.0,245.0524263725
2021,10,Auvergne et Rhône-Alpes,05-14 ans,89.19412147775,75.075075075,626.284832825
2021,10,Auvergne et Rhône-Alpes,15-64 ans,73.76780344650001,19.4821106175,859.87731735
2021,10,Auvergne et Rhône-Alpes,65 ans ou plus,29.487145576000003,19.2841387835,249.325126715
2021,10,Auvergne et Rhône-Alpes,Tous âges,62.807245825500004,20.7946361935,623.436829345
2021,10,Bourgogne et Franche-Comté,00-04 ans,34.28583377,0.0,0.0
2021,10,Bourgogne et Franche-Comté,05-14 ans,151.63640419775,0.0,0.0
2021,10,Bourgogne et Franche-Comté,15-64 ans,171.0321108325,0.0,497.152391195
2021,10,Bourgogne et Franche-Comté,65 ans ou plus,34.951542186,25.6902650195,83.3333333325
2021,10,Bourgogne et Franche-Comté,Tous âges,117.547830535,14.05084277425,290.243401345
2021,10,Bretagne,00-04 ans,32.0290396625,0.0,68.3122579425
2021,10,Bretagne,05-14 ans,0.0,0.0,60.975609755
2021,10,Bretagne,15-64 ans,28.87926687125,0.0,574.909061269
2021,10,Bretagne,65 ans ou plus,17.77429242075,37.13069129725,121.55591572
2021,10,Bretagne,Tous âges,22.676030616749998,20.24523433575,364.2429909565
2021,10,Centre-Val de Loire,00-04 ans,26.9541778975,0.0,0.0
2021,10,Centre-Val de Loire,05-14 ans,137.02611625525,0.0,206.6115702475
2021,10,Centre-Val de Loire,15-64 ans,191.72922112499998,0.0,247.935186655
2021,10,Centre-Val de Loire,65 ans ou plus,33.96745401,24.925224327,352.1741979175
2021,10,Centre-Val de Loire,Tous âges,124.91485340475,12.6008064515,198.51928980425
2021,10,Corse,00-04 ans,0.0,0.0,0.0
2021,10,Corse,05-14 ans,147.05882353,0.0,0.0
2021,10,Corse,15-64 ans,116.570943115,0.0,111.4827201775
2021,10,Corse,65 ans ou plus,0.0,0.0,0.0
2021,10,Corse,Tous âges,78.72378387475,0.0,64.267352185
2021,10,Grand Est,00-04 ans,109.02418023524999,0.0,51.833072596
2021,10,Grand Est,05-14 ans,107.45991601025,0.0,283.3636468675
2021,10,Grand Est,15-64 ans,83.11158892575,49.22198725025,534.1840012525
2021,10,Grand Est,65 ans ou plus,15.686828502000001,8.692628651,114.8683403575
2021,10,Grand Est,Tous âges,73.43378149625,22.28908053625,343.200834025
2021,10,Guadeloupe,00-04 ans,0.0,0.0,
2021,10,Guadeloupe,05-14 ans,0.0,0.0,
2021,10,Guadeloupe,15-64 ans,38.2848392025,0.0,
2021,10,Guadeloupe,65 ans ou plus,105.0420168075,0.0,
2021,10,Guadeloupe,Tous âges,36.72745694025,0.0,
2021,10,Guyane,00-04 ans,386.297770925,1180.55555555,
2021,10,Guyane,05-14 ans,129.5336787575,0.0,
2021,10,Guyane,15-64 ans,183.41122192375,170.06802721,
2021,10,Guyane,65 ans ou plus,0.0,0.0,
2021,10,Guyane,Tous âges,208.61160710225,288.53926529,
2021,10,Hauts-de-France,00-04 ans,49.0934947435,0.0,90.19108595750001
2021,10,Hauts-de-France,05-14 ans,54.722409,0.0,214.3598127505
2021,10,Hauts-de-France,15-64 ans,70.95418965075001,73.45106815575,721.74077736
2021,10,Hauts-de-France,65 ans ou plus,12.83504149975,22.15330084175,502.252003225
2021,10,Hauts-de-France,Tous âges,54.17243789175,40.2349621,516.78697217
2021,10,Martinique,00-04 ans,,,0.0
2021,10,Martinique,05-14 ans,,,0.0
2021,10,Martinique,15-64 ans,,,62.1890547275
2021,10,Martinique,65 ans ou plus,,,104.1666666675
2021,10,Martinique,Tous âges,,,59.6658711225
2021,10,Mayotte,00-04 ans,1546.5933422225,1724.137931025,
2021,10,Mayotte,05-14 ans,2223.8515117725,0.0,
2021,10,Mayotte,15-64 ans,2431.615421185,641.025641025,
2021,10,Mayotte,65 ans ou plus,4330.29453005,3947.368421,
2021,10,Mayotte,Tous âges,2266.488882425,1460.95515665,
2021,10,Normandie,00-04 ans,55.59334404525,0.0,122.94266010474999
2021,10,Normandie,05-14 ans,27.308867542999998,0.0,314.6245283975
2021,10,Normandie,15-64 ans,126.7226721275,36.791758645,763.7689151975001
2021,10,Normandie,65 ans ou plus,16.72720766125,27.5975257265,0.0
2021,10,Normandie,Tous âges,81.4808573525,27.46051426775,505.89283021250003
2021,10,Nouvelle Aquitaine,00-04 ans,436.5327019925,357.758282215,91.94612608675001
2021,10,Nouvelle Aquitaine,05-14 ans,123.789021765,90.25270758,350.9360081055
2021,10,Nouvelle Aquitaine,15-64 ans,48.7273520755,26.7471572,1293.6606800499999
2021,10,Nouvelle Aquitaine,65 ans ou plus,30.466001692,6.5036420395,271.2466940375
2021,10,Nouvelle Aquitaine,Tous âges,90.30616238524999,37.1431082755,811.8495888725
2021,10,Occitanie,00-04 ans,62.806371856249996,64.935064935,92.863541355
2021,10,Occitanie,05-14 ans,70.11310581725,0.0,624.4813014525
2021,10,Occitanie,15-64 ans,87.218448362,12.17730151,890.5961740225
2021,10,Occitanie,65 ans ou plus,6.5697112744999995,8.23994726425,128.8659793825
2021,10,Occitanie,Tous âges,62.814006930999994,12.787733062000001,588.5932374875
2021,10,Pays de la Loire,00-04 ans,42.837501134,0.0,54.945054945
2021,10,Pays de la Loire,05-14 ans,13.46257404425,0.0,803.2160027025
2021,10,Pays de la Loire,15-64 ans,58.58172731375,20.12882447675,498.224354815
2021,10,Pays de la Loire,65 ans ou plus,19.885252621,16.29726206,0.0
2021,10,Pays de la Loire,Tous âges,42.591832954750004,15.77540639275,359.40198147
2021,10,Provence-Alpes-Côte d'Azur,00-04 ans,11.00127074175,53.995680345,373.39121517225
2021,10,Provence-Alpes-Côte d'Azur,05-14 ans,31.784655505,0.0,935.4704074575
2021,10,Provence-Alpes-Côte d'Azur,15-64 ans,60.97816911775,29.5349646765,1376.0184419900002
2021,10,Provence-Alpes-Côte d'Azur,65 ans ou plus,10.4033111665,7.608034084,329.1595123625
2021,10,Provence-Alpes-Côte d'Azur,Tous âges,38.16090006975,18.948217314,928.250722725
2021,10,Réunion,00-04 ans,42.15851602,0.0,
2021,10,Réunion,05-14 ans,82.7814569525,0.0,
2021,10,Réunion,15-64 ans,52.31553385275,0.0,
2021,10,Réunion,65 ans ou plus,80.4001797875,82.236842105,
2021,10,Réunion,Tous âges,57.90703447675,28.3125707825,
2021,10,Île-de-France,00-04 ans,48.647562434,70.52665525500001,490.5825985075
2021,10,Île-de-France,05-14 ans,100.56631715175,0.0,811.2815641925
2021,10,Île-de-France,15-64 ans,235.24340480749999,38.092831476499995,1269.320300625
2021,10,Île-de-France,65 ans ou plus,53.4441298555,28.505086924,325.619206885
2021,10,Île-de-France,Tous âges,151.92123854,38.246258337499995,886.108167415
2021,11,Auvergne et Rhône-Alpes,00-04 ans,59.1800761362,0.0,452.45917549200004
2021,11,Auvergne et Rhône-Alpes,05-14 ans,126.4776968936,0.0,1211.74995653
2021,11,Auvergne et Rhône-Alpes,15-64 ans,111.30640995039998,70.24182793920001,1950.1102364600004
2021,11,Auvergne et Rhône-Alpes,65 ans ou plus,44.5623663848,36.2602224254,614.00676415
2021,11,Auvergne et Rhône-Alpes,Tous âges,91.8066659228,43.5568017006,1386.873288748
2021,11,Bourgogne et Franche-Comté,00-04 ans,102.59271381399999,70.92198581599999,33.277870216000004
2021,11,Bourgogne et Franche-Comté,05-14 ans,218.14360477279996,0.0,223.649233186
2021,11,Bourgogne et Franche-Comté,15-64 ans,286.86648114,33.9333062308,887.46288979
2021,11,Bourgogne et Franche-Comté,65 ans ou plus,29.0285727222,21.1618303698,757.880398858
2021,11,Bourgogne et Franche-Comté,Tous âges,189.36753184,29.3247569714,590.576407164
2021,11,Bretagne,00-04 ans,21.5527815254,0.0,116.70948796799999
2021,11,Bretagne,05-14 ans,21.857923497999998,264.90066226,776.9660243420001
2021,11,Bretagne,15-64 ans,58.3172813586,16.750418760400002,1184.773419834
2021,11,Bretagne,65 ans ou plus,4.9103854652,0.0,280.80368164799995
2021,11,Bretagne,Tous âges,36.9557935614,16.2654155724,813.9485333
2021,11,Centre-Val de Loire,00-04 ans,174.9923273226,388.34951456,62.21577165
2021,11,Centre-Val de Loire,05-14 ans,161.942410214,0.0,122.026377418
2021,11,Centre-Val de Loire,15-64 ans,188.90753684999999,57.432404573999996,819.807973394
2021,11,Centre-Val de Loire,65 ans ou plus,82.5799456374,58.0400782014,214.78822684800002
2021,11,Centre-Val de Loire,Tous âges,159.30974678520002,102.43009181800001,548.7917052959999
2021,11,Corse,00-04 ans,0.0,0.0,0.0
2021,11,Corse,05-14 ans,261.4379085,0.0,0.0
2021,11,Corse,15-64 ans,87.117349964,0.0,63.45737018999999
2021,11,Corse,65 ans ou plus,0.0,0.0,0.0
2021,11,Corse,Tous âges,70.550445196,0.0,33.2165172114
2021,11,Grand Est,00-04 ans,263.6788223116,259.160879058,351.774220396
2021,11,Grand Est,05-14 ans,203.1967505352,165.258279952,972.723459672
2021,11,Grand Est,15-64 ans,126.972826067,28.12071209,1355.728358386
2021,11,Grand Est,65 ans ou plus,52.2612456878,20.4687335158,342.964805634
2021,11,Grand Est,Tous âges,136.48387918819998,48.8570911142,960.7826260059999
2021,11,Guadeloupe,00-04 ans,0.0,0.0,
2021,11,Guadeloupe,05-14 ans,0.0,0.0,
2021,11,Guadeloupe,15-64 ans,68.445232154,0.0,
2021,11,Guadeloupe,65 ans ou plus,0.0,0.0,
2021,11,Guadeloupe,Tous âges,34.206558474999994,0.0,
2021,11,Guyane,00-04 ans,306.55391120599995,0.0,
2021,11,Guyane,05-14 ans,319.505830978,0.0,
2021,11,Guyane,15-64 ans,172.402991635,0.0,
2021,11,Guyane,65 ans ou plus,0.0,0.0,
2021,11,Guyane,Tous âges,204.13157089,0.0,
2021,11,Hauts-de-France,00-04 ans,150.76899119440003,231.08601976,138.4256082516
2021,11,Hauts-de-France,05-14 ans,151.3329007734,187.79342723,557.33155005
2021,11,Hauts-de-France,15-64 ans,144.990844972,61.51519733,1318.3601611
2021,11,Hauts-de-France,65 ans ou plus,32.0127303738,18.2877738056,331.206464642
2021,11,Hauts-de-France,Tous âges,124.3887265438,64.54955915299999,915.500096958
2021,11,Martinique,00-04 ans,,,0.0
2021,11,Martinique,05-14 ans,,,0.0
2021,11,Martinique,15-64 ans,,,181.23564805799998
2021,11,Martinique,65 ans ou plus,,,0.0
2021,11,Martinique,Tous âges,,,86.76271357200001
2021,11,Mayotte,00-04 ans,381.385101628,512.82051282,
2021,11,Mayotte,05-14 ans,473.43740434600005,1818.1818181800002,
2021,11,Mayotte,15-64 ans,728.74569327,416.66666666000003,
2021,11,Mayotte,65 ans ou plus,1771.90625468,3333.3333334000004,
2021,11,Mayotte,Tous âges,646.143900036,773.8481234799999,
2021,11,Normandie,00-04 ans,91.1570354714,0.0,152.42815960080003
2021,11,Normandie,05-14 ans,116.05164479740002,261.592337876,555.228863446
2021,11,Normandie,15-64 ans,215.96755474000003,59.88102228059999,1091.581801024
2021,11,Normandie,65 ans ou plus,53.619961276599994,54.897820402,440.999807744
2021,11,Normandie,Tous âges,152.59364922,60.24505197,756.0966696119999
2021,11,Nouvelle Aquitaine,00-04 ans,447.89559149800004,526.282822836,437.210584366
2021,11,Nouvelle Aquitaine,05-14 ans,162.929635446,80.64516129,1731.1610097379998
2021,11,Nouvelle Aquitaine,15-64 ans,124.5623453204,90.33719075399999,2795.9649111400004
2021,11,Nouvelle Aquitaine,65 ans ou plus,10.461289493399999,10.468463753,665.9583937360001
2021,11,Nouvelle Aquitaine,Tous âges,134.198380516,80.55073430159999,1946.4320381000002
2021,11,Occitanie,00-04 ans,877.6886919995999,491.27900103600007,846.476057096
2021,11,Occitanie,05-14 ans,578.787331562,225.193969594,1414.384892452
2021,11,Occitanie,15-64 ans,193.125167797,29.1827471074,2295.0654359200003
2021,11,Occitanie,65 ans ou plus,45.1004834878,32.1554391286,368.471764308
2021,11,Occitanie,Tous âges,294.3354513268,75.27388356920001,1693.82461552
2021,11,Pays de la Loire,00-04 ans,82.08397087799999,0.0,300.841090892
2021,11,Pays de la Loire,05-14 ans,114.9911031052,0.0,768.8838281420001
2021,11,Pays de la Loire,15-64 ans,89.613757818,31.9416710658,994.548325316
2021,11,Pays de la Loire,65 ans ou plus,16.532313617,26.0295826122,150.745995038
2021,11,Pays de la Loire,Tous âges,73.2570046704,25.0923003954,708.86911562
2021,11,Provence-Alpes-Côte d'Azur,00-04 ans,217.03546199399997,271.232999894,468.820954214
2021,11,Provence-Alpes-Côte d'Azur,05-14 ans,201.7518032678,324.150207678,1110.7093080700001
2021,11,Provence-Alpes-Côte d'Azur,15-64 ans,105.28107454420001,65.8494945054,2224.4902871
2021,11,Provence-Alpes-Côte d'Azur,65 ans ou plus,31.649832141400005,29.4362328682,772.9771193959999
2021,11,Provence-Alpes-Côte d'Azur,Tous âges,116.51705967359999,75.0408643878,1499.480481758
2021,11,Réunion,00-04 ans,710.21748264,1081.91847881,
2021,11,Réunion,05-14 ans,995.189382508,660.17316018,
2021,11,Réunion,15-64 ans,127.9439007984,0.0,
2021,11,Réunion,65 ans ou plus,29.325513196000003,0.0,
2021,11,Réunion,Tous âges,320.31078591200003,180.64039359600002,
2021,11,Île-de-France,00-04 ans,281.4651220646,202.96842897380003,820.6585409920001
2021,11,Île-de-France,05-14 ans,293.410674932,146.93161161,1433.725496862
2021,11,Île-de-France,15-64 ans,379.25791865,113.91116095060002,2187.9405903399997
2021,11,Île-de-France,65 ans ou plus,111.6345662524,33.6702262906,589.882033856
2021,11,Île-de-France,Tous âges,309.861734028,96.0765238502,1598.257563538
2021,12,Auvergne et Rhône-Alpes,00-04 ans,728.6746973275,480.1751729375,1209.198858895
2021,12,Auvergne et Rhône-Alpes,05-14 ans,739.7572898200001,179.5337923225,4121.3671241
2021,12,Auvergne et Rhône-Alpes,15-64 ans,278.86027865,185.272781231,3618.80907595
2021,12,Auvergne et Rhône-Alpes,65 ans ou plus,143.95874661175,151.938695145,704.306135775
2021,12,Auvergne et Rhône-Alpes,Tous âges,349.3333657325,193.8567748745,2751.4893947250002
2021,12,Bourgogne et Franche-Comté,00-04 ans,252.6032484425,98.0392156875,365.250752955
2021,12,Bourgogne et Franche-Comté,05-14 ans,495.03254592999997,190.8396946575,752.0478127225
2021,12,Bourgogne et Franche-Comté,15-64 ans,402.498019,41.318280122000004,1274.401533605
2021,12,Bourgogne et Franche-Comté,65 ans ou plus,146.170849115,77.7757892525,316.5003972825
2021,12,Bourgogne et Franche-Comté,Tous âges,320.38243931249997,71.926438243,922.2337242925
2021,12,Bretagne,00-04 ans,302.82864753,97.2762645925,441.65070906750003
2021,12,Bretagne,05-14 ans,128.18085372324998,0.0,1288.4699658575
2021,12,Bretagne,15-64 ans,61.4233734985,72.66406981575,1722.599854175
2021,12,Bretagne,65 ans ou plus,71.3494785825,104.72441904725,788.2369571575
2021,12,Bretagne,Tous âges,99.998652707,91.3378295565,1274.5113693275
2021,12,Centre-Val de Loire,00-04 ans,863.1838632875,987.6728111924999,129.41137631499998
2021,12,Centre-Val de Loire,05-14 ans,833.01247901,589.9905059,1298.9412582475
2021,12,Centre-Val de Loire,15-64 ans,433.06261867999996,126.28698717750001,1364.9147555724999
2021,12,Centre-Val de Loire,65 ans ou plus,103.223397664,108.72095530275001,187.77191014250002
2021,12,Centre-Val de Loire,Tous âges,451.69588641,225.29130166250002,1032.69737684
2021,12,Corse,00-04 ans,166.6666666675,0.0,78.125
2021,12,Corse,05-14 ans,0.0,0.0,0.0
2021,12,Corse,15-64 ans,242.0460728875,0.0,50.07976777475
2021,12,Corse,65 ans ou plus,0.0,0.0,0.0
2021,12,Corse,Tous âges,151.53961536,0.0,44.644854975
2021,12,Grand Est,00-04 ans,638.5477272075,661.5522594175,867.6483576075
2021,12,Grand Est,05-14 ans,714.385326215,138.1215469625,1957.7945080250001
2021,12,Grand Est,15-64 ans,221.12786777,90.94296098775,2311.3203239
2021,12,Grand Est,65 ans ou plus,63.758805486,56.7456451715,762.6922462325
2021,12,Grand Est,Tous âges,287.1691043825,126.60845071,1776.345220525
2021,12,Guadeloupe,00-04 ans,118.4834123225,0.0,
2021,12,Guadeloupe,05-14 ans,0.0,0.0,
2021,12,Guadeloupe,15-64 ans,37.3692077725,0.0,
2021,12,Guadeloupe,65 ans ou plus,0.0,0.0,
2021,12,Guadeloupe,Tous âges,36.75634,0.0,
2021,12,Guyane,00-04 ans,831.12668226,0.0,
2021,12,Guyane,05-14 ans,366.8224299075,0.0,
2021,12,Guyane,15-64 ans,517.721007545,0.0,
2021,12,Guyane,65 ans ou plus,247.524752475,0.0,
2021,12,Guyane,Tous âges,542.7003007825,0.0,
2021,12,Hauts-de-France,00-04 ans,1224.1980303025,1411.7201700975002,696.159018385
2021,12,Hauts-de-France,05-14 ans,874.4148637325,818.644833815,1431.6702056575
2021,12,Hauts-de-France,15-64 ans,390.56956219000006,317.0939111475,2218.2431467
2021,12,Hauts-de-France,65 ans ou plus,135.7188178525,204.999570446,569.0164279549999
2021,12,Hauts-de-France,Tous âges,498.94624208,385.31511760425,1685.614818825
2021,12,Martinique,00-04 ans,,,0.0
2021,12,Martinique,05-14 ans,,,0.0
2021,12,Martinique,15-64 ans,,,0.0
2021,12,Martinique,65 ans ou plus,,,103.734439835
2021,12,Martinique,Tous âges,,,31.60556258
2021,12,Mayotte,00-04 ans,339.4905533075,625.0,
2021,12,Mayotte,05-14 ans,304.878048775,0.0,
2021,12,Mayotte,15-64 ans,1572.7883216175,980.392156875,
2021,12,Mayotte,65 ans ou plus,2222.222222225,5357.14285725,
2021,12,Mayotte,Tous âges,1114.304520525,1241.3911845825,
2021,12,Normandie,00-04 ans,540.029169465,227.704259155,496.9660687775
2021,12,Normandie,05-14 ans,834.7695863024999,580.3963548525,1640.34512022
2021,12,Normandie,15-64 ans,369.1163916625,312.02201074724996,2601.46792285
